term,date,datetime,minute,count
reus,04-24,2013-04-24 19:07:00,22,158
reus,04-24,2013-04-24 19:08:00,23,237
reus,04-24,2013-04-24 19:09:00,24,1502
reus,04-24,2013-04-24 19:10:00,25,2448
reus,04-24,2013-04-24 19:11:00,26,1064
reus,04-24,2013-04-24 19:12:00,27,1051
reus,04-24,2013-04-24 19:13:00,28,656
reus,04-24,2013-04-24 19:14:00,29,495
reus,04-24,2013-04-24 19:15:00,30,437
reus,04-24,2013-04-24 19:16:00,31,410
reus,04-24,2013-04-24 19:17:00,32,322
reus,04-24,2013-04-24 19:18:00,33,351
reus,04-24,2013-04-24 19:19:00,34,418
reus,04-24,2013-04-24 19:20:00,35,505
reus,04-24,2013-04-24 19:21:00,36,327
reus,04-24,2013-04-24 19:22:00,37,295
reus,04-24,2013-04-24 19:23:00,38,267
reus,04-24,2013-04-24 19:24:00,39,270
reus,04-24,2013-04-24 19:25:00,40,236
reus,04-24,2013-04-24 19:26:00,41,161
reus,04-24,2013-04-24 19:27:00,42,1151
reus,04-24,2013-04-24 19:28:00,43,1197
reus,04-24,2013-04-24 19:29:00,44,1201
reus,04-24,2013-04-24 19:30:00,45,983
reus,04-24,2013-04-24 19:31:00,46,867
reus,04-24,2013-04-24 19:32:00,47,934
reus,04-24,2013-04-24 19:33:00,48,1024
reus,04-24,2013-04-24 19:34:00,49,966
reus,04-24,2013-04-24 19:35:00,50,818
reus,04-24,2013-04-24 19:36:00,51,745
reus,04-24,2013-04-24 19:37:00,52,712
reus,04-24,2013-04-24 19:38:00,53,812
reus,04-24,2013-04-24 19:39:00,54,813
reus,04-24,2013-04-24 19:40:00,55,635
reus,04-24,2013-04-24 19:41:00,56,601
reus,04-24,2013-04-24 19:42:00,57,598
reus,04-24,2013-04-24 19:43:00,58,627
reus,04-24,2013-04-24 19:44:00,59,549
reus,04-24,2013-04-24 19:45:00,60,606
reus,04-24,2013-04-24 19:46:00,61,759
reus,04-24,2013-04-24 19:47:00,62,646
reus,04-24,2013-04-24 19:48:00,63,762
reus,04-24,2013-04-24 19:49:00,64,484
reus,04-24,2013-04-24 19:50:00,65,853
reus,04-24,2013-04-24 19:51:00,66,553
reus,04-24,2013-04-24 19:52:00,67,315
reus,04-24,2013-04-24 19:53:00,68,285
reus,04-24,2013-04-24 19:54:00,69,317
reus,04-24,2013-04-24 19:55:00,70,372
reus,04-24,2013-04-24 19:56:00,71,610
reus,04-24,2013-04-24 19:57:00,72,1445
reus,04-24,2013-04-24 19:58:00,73,513
reus,04-24,2013-04-24 19:59:00,74,358
reus,04-24,2013-04-24 20:00:00,75,420
reus,04-24,2013-04-24 20:01:00,76,392
reus,04-24,2013-04-24 20:02:00,77,367
reus,04-24,2013-04-24 20:03:00,78,347
reus,04-24,2013-04-24 20:04:00,79,314
reus,04-24,2013-04-24 20:05:00,80,376
reus,04-24,2013-04-24 20:06:00,81,419
reus,04-24,2013-04-24 20:07:00,82,397
reus,04-24,2013-04-24 20:08:00,83,320
reus,04-24,2013-04-24 20:09:00,84,1590
reus,04-24,2013-04-24 20:10:00,85,799
reus,04-24,2013-04-24 20:11:00,86,527
reus,04-24,2013-04-24 20:12:00,87,449
reus,04-24,2013-04-24 20:13:00,88,635
reus,04-24,2013-04-24 20:14:00,89,540
reus,04-24,2013-04-24 20:15:00,90,479
reus,04-24,2013-04-24 20:16:00,91,476
reus,04-24,2013-04-24 20:17:00,92,355
reus,04-24,2013-04-24 20:18:00,93,319
reus,04-24,2013-04-24 20:19:00,94,288
reus,04-24,2013-04-24 20:20:00,95,1109
reus,04-24,2013-04-24 20:21:00,96,2513
reus,04-24,2013-04-24 20:22:00,97,1149
reus,04-24,2013-04-24 20:23:00,98,785
reus,04-24,2013-04-24 20:24:00,99,789
reus,04-24,2013-04-24 20:25:00,100,565
reus,04-24,2013-04-24 20:26:00,101,475
reus,04-24,2013-04-24 20:27:00,102,365
reus,04-24,2013-04-24 20:28:00,103,391
reus,04-24,2013-04-24 20:29:00,104,371
reus,04-24,2013-04-24 20:30:00,105,361
reus,04-24,2013-04-24 20:31:00,106,440
reus,04-24,2013-04-24 20:32:00,107,349
reus,04-24,2013-04-24 20:33:00,108,294
reus,04-24,2013-04-24 20:34:00,109,322
reus,04-24,2013-04-24 20:35:00,110,343
reus,04-24,2013-04-24 20:36:00,111,292
reus,04-24,2013-04-24 20:37:00,112,258
reus,04-24,2013-04-24 20:38:00,113,298
reus,04-24,2013-04-24 20:39:00,114,356
reus,04-24,2013-04-24 20:40:00,115,321
reus,04-24,2013-04-24 20:41:00,116,372
reus,04-24,2013-04-24 20:42:00,117,516
reus,04-24,2013-04-24 20:43:00,118,557
reus,04-24,2013-04-24 20:44:00,119,475
reus,04-24,2013-04-24 20:45:00,120,433
reus,04-24,2013-04-24 20:46:00,121,393
reus,04-24,2013-04-24 20:47:00,122,352
reus,04-24,2013-04-24 20:48:00,123,349
reus,04-24,2013-04-24 20:49:00,124,361
reus,04-24,2013-04-24 20:50:00,125,333
reus,04-24,2013-04-24 20:51:00,126,338
reus,04-24,2013-04-24 20:52:00,127,346
reus,04-24,2013-04-24 20:53:00,128,296
reus,04-24,2013-04-24 20:54:00,129,262
reus,04-24,2013-04-24 20:55:00,130,299
reus,04-24,2013-04-24 20:56:00,131,284
reus,04-24,2013-04-24 20:57:00,132,293
reus,04-24,2013-04-24 20:58:00,133,293
reus,04-24,2013-04-24 20:59:00,134,285
reus,04-24,2013-04-24 21:00:00,135,281
reus,04-24,2013-04-24 21:01:00,136,265
reus,04-24,2013-04-24 21:02:00,137,242
reus,04-24,2013-04-24 21:03:00,138,209
reus,04-24,2013-04-24 21:04:00,139,218
reus,04-24,2013-04-24 21:05:00,140,210
reus,04-24,2013-04-24 21:06:00,141,193
reus,04-24,2013-04-24 21:07:00,142,174
reus,04-24,2013-04-24 21:08:00,143,325
reus,04-24,2013-04-24 21:09:00,144,336
reus,04-24,2013-04-24 21:10:00,145,336
reus,04-24,2013-04-24 21:11:00,146,277
reus,04-24,2013-04-24 21:12:00,147,285
reus,04-24,2013-04-24 21:13:00,148,306
reus,04-24,2013-04-24 21:14:00,149,311
reus,04-24,2013-04-24 21:15:00,150,268
ronaldo,04-24,2013-04-24 18:45:00,0,964
ronaldo,04-24,2013-04-24 18:46:00,1,965
ronaldo,04-24,2013-04-24 18:47:00,2,631
ronaldo,04-24,2013-04-24 18:48:00,3,567
ronaldo,04-24,2013-04-24 18:49:00,4,441
ronaldo,04-24,2013-04-24 18:50:00,5,444
ronaldo,04-24,2013-04-24 18:51:00,6,351
ronaldo,04-24,2013-04-24 18:52:00,7,357
ronaldo,04-24,2013-04-24 18:53:00,8,344
ronaldo,04-24,2013-04-24 18:54:00,9,533
ronaldo,04-24,2013-04-24 18:55:00,10,516
ronaldo,04-24,2013-04-24 18:56:00,11,782
ronaldo,04-24,2013-04-24 18:57:00,12,782
ronaldo,04-24,2013-04-24 18:58:00,13,871
ronaldo,04-24,2013-04-24 18:59:00,14,734
ronaldo,04-24,2013-04-24 19:00:00,15,700
ronaldo,04-24,2013-04-24 19:01:00,16,584
ronaldo,04-24,2013-04-24 19:02:00,17,1170
ronaldo,04-24,2013-04-24 19:03:00,18,591
ronaldo,04-24,2013-04-24 19:04:00,19,615
ronaldo,04-24,2013-04-24 19:05:00,20,760
ronaldo,04-24,2013-04-24 19:06:00,21,572
ronaldo,04-24,2013-04-24 19:07:00,22,700
ronaldo,04-24,2013-04-24 19:08:00,23,2711
ronaldo,04-24,2013-04-24 19:09:00,24,3090
ronaldo,04-24,2013-04-24 19:10:00,25,1881
ronaldo,04-24,2013-04-24 19:11:00,26,2040
ronaldo,04-24,2013-04-24 19:12:00,27,1380
ronaldo,04-24,2013-04-24 19:13:00,28,1697
ronaldo,04-24,2013-04-24 19:14:00,29,1064
ronaldo,04-24,2013-04-24 19:15:00,30,682
ronaldo,04-24,2013-04-24 19:16:00,31,580
ronaldo,04-24,2013-04-24 19:17:00,32,456
ronaldo,04-24,2013-04-24 19:18:00,33,438
ronaldo,04-24,2013-04-24 19:19:00,34,707
ronaldo,04-24,2013-04-24 19:20:00,35,883
ronaldo,04-24,2013-04-24 19:21:00,36,949
ronaldo,04-24,2013-04-24 19:22:00,37,813
ronaldo,04-24,2013-04-24 19:23:00,38,921
ronaldo,04-24,2013-04-24 19:24:00,39,666
ronaldo,04-24,2013-04-24 19:25:00,40,693
ronaldo,04-24,2013-04-24 19:26:00,41,686
ronaldo,04-24,2013-04-24 19:27:00,42,12811
ronaldo,04-24,2013-04-24 19:28:00,43,39766
ronaldo,04-24,2013-04-24 19:29:00,44,24606
ronaldo,04-24,2013-04-24 19:30:00,45,15832
ronaldo,04-24,2013-04-24 19:31:00,46,13594
ronaldo,04-24,2013-04-24 19:32:00,47,12901
ronaldo,04-24,2013-04-24 19:33:00,48,11069
ronaldo,04-24,2013-04-24 19:34:00,49,8854
ronaldo,04-24,2013-04-24 19:35:00,50,7582
ronaldo,04-24,2013-04-24 19:36:00,51,6617
ronaldo,04-24,2013-04-24 19:37:00,52,5856
ronaldo,04-24,2013-04-24 19:38:00,53,5456
ronaldo,04-24,2013-04-24 19:39:00,54,4883
ronaldo,04-24,2013-04-24 19:40:00,55,4351
ronaldo,04-24,2013-04-24 19:41:00,56,4388
ronaldo,04-24,2013-04-24 19:42:00,57,4093
ronaldo,04-24,2013-04-24 19:43:00,58,3803
ronaldo,04-24,2013-04-24 19:44:00,59,3517
ronaldo,04-24,2013-04-24 19:45:00,60,3341
ronaldo,04-24,2013-04-24 19:46:00,61,3173
ronaldo,04-24,2013-04-24 19:47:00,62,2713
ronaldo,04-24,2013-04-24 19:48:00,63,2440
ronaldo,04-24,2013-04-24 19:49:00,64,1882
ronaldo,04-24,2013-04-24 19:50:00,65,1608
ronaldo,04-24,2013-04-24 19:51:00,66,1365
ronaldo,04-24,2013-04-24 19:52:00,67,1474
ronaldo,04-24,2013-04-24 19:53:00,68,1183
ronaldo,04-24,2013-04-24 19:54:00,69,1201
ronaldo,04-24,2013-04-24 19:55:00,70,902
ronaldo,04-24,2013-04-24 19:56:00,71,940
ronaldo,04-24,2013-04-24 19:57:00,72,863
ronaldo,04-24,2013-04-24 19:58:00,73,783
ronaldo,04-24,2013-04-24 19:59:00,74,1414
ronaldo,04-24,2013-04-24 20:00:00,75,1571
ronaldo,04-24,2013-04-24 20:01:00,76,1562
ronaldo,04-24,2013-04-24 20:02:00,77,1267
ronaldo,04-24,2013-04-24 20:03:00,78,1649
ronaldo,04-24,2013-04-24 20:04:00,79,1635
ronaldo,04-24,2013-04-24 20:05:00,80,1185
ronaldo,04-24,2013-04-24 20:06:00,81,1307
ronaldo,04-24,2013-04-24 20:07:00,82,1081
ronaldo,04-24,2013-04-24 20:08:00,83,1357
ronaldo,04-24,2013-04-24 20:09:00,84,958
ronaldo,04-24,2013-04-24 20:10:00,85,1290
ronaldo,04-24,2013-04-24 20:11:00,86,2138
ronaldo,04-24,2013-04-24 20:12:00,87,2631
ronaldo,04-24,2013-04-24 20:13:00,88,1973
ronaldo,04-24,2013-04-24 20:14:00,89,1887
ronaldo,04-24,2013-04-24 20:15:00,90,1948
ronaldo,04-24,2013-04-24 20:16:00,91,1882
ronaldo,04-24,2013-04-24 20:17:00,92,1897
ronaldo,04-24,2013-04-24 20:18:00,93,1781
ronaldo,04-24,2013-04-24 20:19:00,94,1765
ronaldo,04-24,2013-04-24 20:20:00,95,1584
ronaldo,04-24,2013-04-24 20:21:00,96,1465
ronaldo,04-24,2013-04-24 20:22:00,97,1625
ronaldo,04-24,2013-04-24 20:23:00,98,1871
ronaldo,04-24,2013-04-24 20:24:00,99,1696
ronaldo,04-24,2013-04-24 20:25:00,100,1509
ronaldo,04-24,2013-04-24 20:26:00,101,1455
ronaldo,04-24,2013-04-24 20:27:00,102,1357
ronaldo,04-24,2013-04-24 20:28:00,103,1413
ronaldo,04-24,2013-04-24 20:29:00,104,1667
ronaldo,04-24,2013-04-24 20:30:00,105,2317
ronaldo,04-24,2013-04-24 20:31:00,106,2124
ronaldo,04-24,2013-04-24 20:32:00,107,2954
ronaldo,04-24,2013-04-24 20:33:00,108,2594
ronaldo,04-24,2013-04-24 20:34:00,109,2026
ronaldo,04-24,2013-04-24 20:35:00,110,1704
ronaldo,04-24,2013-04-24 20:36:00,111,1397
ronaldo,04-24,2013-04-24 20:37:00,112,1286
ronaldo,04-24,2013-04-24 20:38:00,113,3518
ronaldo,04-24,2013-04-24 20:39:00,114,4194
ronaldo,04-24,2013-04-24 20:40:00,115,3291
ronaldo,04-24,2013-04-24 20:41:00,116,2702
ronaldo,04-24,2013-04-24 20:42:00,117,2373
ronaldo,04-24,2013-04-24 20:43:00,118,2223
ronaldo,04-24,2013-04-24 20:44:00,119,1996
ronaldo,04-24,2013-04-24 20:45:00,120,1783
ronaldo,04-24,2013-04-24 20:46:00,121,1679
ronaldo,04-24,2013-04-24 20:47:00,122,1682
ronaldo,04-24,2013-04-24 20:48:00,123,1556
ronaldo,04-24,2013-04-24 20:49:00,124,1415
ronaldo,04-24,2013-04-24 20:50:00,125,1346
ronaldo,04-24,2013-04-24 20:51:00,126,1276
ronaldo,04-24,2013-04-24 20:52:00,127,1428
ronaldo,04-24,2013-04-24 20:53:00,128,1479
ronaldo,04-24,2013-04-24 20:54:00,129,1177
ronaldo,04-24,2013-04-24 20:55:00,130,1192
ronaldo,04-24,2013-04-24 20:56:00,131,1039
ronaldo,04-24,2013-04-24 20:57:00,132,1197
ronaldo,04-24,2013-04-24 20:58:00,133,1120
ronaldo,04-24,2013-04-24 20:59:00,134,1031
ronaldo,04-24,2013-04-24 21:00:00,135,980
ronaldo,04-24,2013-04-24 21:01:00,136,926
ronaldo,04-24,2013-04-24 21:02:00,137,811
ronaldo,04-24,2013-04-24 21:03:00,138,868
ronaldo,04-24,2013-04-24 21:04:00,139,909
ronaldo,04-24,2013-04-24 21:05:00,140,819
ronaldo,04-24,2013-04-24 21:06:00,141,827
ronaldo,04-24,2013-04-24 21:07:00,142,973
ronaldo,04-24,2013-04-24 21:08:00,143,922
ronaldo,04-24,2013-04-24 21:09:00,144,856
ronaldo,04-24,2013-04-24 21:10:00,145,826
ronaldo,04-24,2013-04-24 21:11:00,146,808
ronaldo,04-24,2013-04-24 21:12:00,147,813
ronaldo,04-24,2013-04-24 21:13:00,148,737
ronaldo,04-24,2013-04-24 21:14:00,149,675
ronaldo,04-24,2013-04-24 21:15:00,150,708
weidenfeller,04-24,2013-04-24 18:45:00,0,79
weidenfeller,04-24,2013-04-24 18:46:00,1,61
weidenfeller,04-24,2013-04-24 18:47:00,2,43
weidenfeller,04-24,2013-04-24 18:48:00,3,28
weidenfeller,04-24,2013-04-24 18:49:00,4,28
weidenfeller,04-24,2013-04-24 18:50:00,5,30
weidenfeller,04-24,2013-04-24 18:51:00,6,13
weidenfeller,04-24,2013-04-24 18:52:00,7,23
weidenfeller,04-24,2013-04-24 18:53:00,8,9
weidenfeller,04-24,2013-04-24 18:54:00,9,18
weidenfeller,04-24,2013-04-24 18:55:00,10,7
weidenfeller,04-24,2013-04-24 18:56:00,11,11
weidenfeller,04-24,2013-04-24 18:57:00,12,10
weidenfeller,04-24,2013-04-24 18:58:00,13,11
weidenfeller,04-24,2013-04-24 18:59:00,14,9
weidenfeller,04-24,2013-04-24 19:00:00,15,12
weidenfeller,04-24,2013-04-24 19:01:00,16,9
weidenfeller,04-24,2013-04-24 19:02:00,17,9
weidenfeller,04-24,2013-04-24 19:03:00,18,9
weidenfeller,04-24,2013-04-24 19:04:00,19,6
weidenfeller,04-24,2013-04-24 19:05:00,20,14
weidenfeller,04-24,2013-04-24 19:06:00,21,13
weidenfeller,04-24,2013-04-24 19:07:00,22,9
weidenfeller,04-24,2013-04-24 19:08:00,23,104
weidenfeller,04-24,2013-04-24 19:09:00,24,443
weidenfeller,04-24,2013-04-24 19:10:00,25,439
weidenfeller,04-24,2013-04-24 19:11:00,26,170
weidenfeller,04-24,2013-04-24 19:12:00,27,122
weidenfeller,04-24,2013-04-24 19:13:00,28,114
weidenfeller,04-24,2013-04-24 19:14:00,29,163
weidenfeller,04-24,2013-04-24 19:15:00,30,127
weidenfeller,04-24,2013-04-24 19:16:00,31,63
weidenfeller,04-24,2013-04-24 19:17:00,32,41
weidenfeller,04-24,2013-04-24 19:18:00,33,33
weidenfeller,04-24,2013-04-24 19:19:00,34,27
weidenfeller,04-24,2013-04-24 19:20:00,35,29
weidenfeller,04-24,2013-04-24 19:21:00,36,34
weidenfeller,04-24,2013-04-24 19:22:00,37,30
weidenfeller,04-24,2013-04-24 19:23:00,38,39
weidenfeller,04-24,2013-04-24 19:24:00,39,21
weidenfeller,04-24,2013-04-24 19:25:00,40,20
weidenfeller,04-24,2013-04-24 19:26:00,41,13
weidenfeller,04-24,2013-04-24 19:27:00,42,7
weidenfeller,04-24,2013-04-24 19:28:00,43,22
weidenfeller,04-24,2013-04-24 19:29:00,44,17
weidenfeller,04-24,2013-04-24 19:30:00,45,74
weidenfeller,04-24,2013-04-24 19:31:00,46,239
weidenfeller,04-24,2013-04-24 19:32:00,47,127
weidenfeller,04-24,2013-04-24 19:33:00,48,69
weidenfeller,04-24,2013-04-24 19:34:00,49,41
weidenfeller,04-24,2013-04-24 19:35:00,50,70
weidenfeller,04-24,2013-04-24 19:36:00,51,44
weidenfeller,04-24,2013-04-24 19:37:00,52,34
weidenfeller,04-24,2013-04-24 19:38:00,53,21
weidenfeller,04-24,2013-04-24 19:39:00,54,40
weidenfeller,04-24,2013-04-24 19:40:00,55,17
weidenfeller,04-24,2013-04-24 19:41:00,56,16
weidenfeller,04-24,2013-04-24 19:42:00,57,32
weidenfeller,04-24,2013-04-24 19:43:00,58,17
weidenfeller,04-24,2013-04-24 19:44:00,59,7
weidenfeller,04-24,2013-04-24 19:45:00,60,13
weidenfeller,04-24,2013-04-24 19:46:00,61,7
weidenfeller,04-24,2013-04-24 19:47:00,62,14
weidenfeller,04-24,2013-04-24 19:48:00,63,13
weidenfeller,04-24,2013-04-24 19:49:00,64,8
weidenfeller,04-24,2013-04-24 19:50:00,65,6
weidenfeller,04-24,2013-04-24 19:51:00,66,7
weidenfeller,04-24,2013-04-24 19:52:00,67,11
weidenfeller,04-24,2013-04-24 19:53:00,68,5
weidenfeller,04-24,2013-04-24 19:54:00,69,2
weidenfeller,04-24,2013-04-24 19:55:00,70,2
weidenfeller,04-24,2013-04-24 19:56:00,71,2
weidenfeller,04-24,2013-04-24 19:57:00,72,5
weidenfeller,04-24,2013-04-24 19:58:00,73,2
weidenfeller,04-24,2013-04-24 19:59:00,74,6
weidenfeller,04-24,2013-04-24 20:00:00,75,31
weidenfeller,04-24,2013-04-24 20:01:00,76,94
weidenfeller,04-24,2013-04-24 20:02:00,77,75
weidenfeller,04-24,2013-04-24 20:03:00,78,40
weidenfeller,04-24,2013-04-24 20:04:00,79,29
weidenfeller,04-24,2013-04-24 20:05:00,80,26
weidenfeller,04-24,2013-04-24 20:06:00,81,76
weidenfeller,04-24,2013-04-24 20:07:00,82,62
weidenfeller,04-24,2013-04-24 20:08:00,83,24
weidenfeller,04-24,2013-04-24 20:09:00,84,19
weidenfeller,04-24,2013-04-24 20:10:00,85,11
weidenfeller,04-24,2013-04-24 20:11:00,86,2
weidenfeller,04-24,2013-04-24 20:12:00,87,7
weidenfeller,04-24,2013-04-24 20:13:00,88,7
weidenfeller,04-24,2013-04-24 20:14:00,89,11
weidenfeller,04-24,2013-04-24 20:15:00,90,6
weidenfeller,04-24,2013-04-24 20:16:00,91,6
weidenfeller,04-24,2013-04-24 20:17:00,92,7
weidenfeller,04-24,2013-04-24 20:18:00,93,97
weidenfeller,04-24,2013-04-24 20:19:00,94,177
weidenfeller,04-24,2013-04-24 20:20:00,95,70
weidenfeller,04-24,2013-04-24 20:21:00,96,25
weidenfeller,04-24,2013-04-24 20:22:00,97,17
weidenfeller,04-24,2013-04-24 20:23:00,98,36
weidenfeller,04-24,2013-04-24 20:24:00,99,27
weidenfeller,04-24,2013-04-24 20:25:00,100,14
weidenfeller,04-24,2013-04-24 20:26:00,101,25
weidenfeller,04-24,2013-04-24 20:27:00,102,25
weidenfeller,04-24,2013-04-24 20:28:00,103,18
weidenfeller,04-24,2013-04-24 20:29:00,104,11
weidenfeller,04-24,2013-04-24 20:30:00,105,9
weidenfeller,04-24,2013-04-24 20:31:00,106,19
weidenfeller,04-24,2013-04-24 20:32:00,107,609
weidenfeller,04-24,2013-04-24 20:33:00,108,563
weidenfeller,04-24,2013-04-24 20:34:00,109,252
weidenfeller,04-24,2013-04-24 20:35:00,110,120
weidenfeller,04-24,2013-04-24 20:36:00,111,56
weidenfeller,04-24,2013-04-24 20:37:00,112,43
weidenfeller,04-24,2013-04-24 20:38:00,113,29
weidenfeller,04-24,2013-04-24 20:39:00,114,44
weidenfeller,04-24,2013-04-24 20:40:00,115,47
weidenfeller,04-24,2013-04-24 20:41:00,116,35
weidenfeller,04-24,2013-04-24 20:42:00,117,22
weidenfeller,04-24,2013-04-24 20:43:00,118,26
weidenfeller,04-24,2013-04-24 20:44:00,119,13
weidenfeller,04-24,2013-04-24 20:45:00,120,17
weidenfeller,04-24,2013-04-24 20:46:00,121,26
weidenfeller,04-24,2013-04-24 20:47:00,122,18
weidenfeller,04-24,2013-04-24 20:48:00,123,12
weidenfeller,04-24,2013-04-24 20:49:00,124,19
weidenfeller,04-24,2013-04-24 20:50:00,125,16
weidenfeller,04-24,2013-04-24 20:51:00,126,13
weidenfeller,04-24,2013-04-24 20:52:00,127,10
weidenfeller,04-24,2013-04-24 20:53:00,128,6
weidenfeller,04-24,2013-04-24 20:54:00,129,10
weidenfeller,04-24,2013-04-24 20:55:00,130,10
weidenfeller,04-24,2013-04-24 20:56:00,131,11
weidenfeller,04-24,2013-04-24 20:57:00,132,9
weidenfeller,04-24,2013-04-24 20:58:00,133,10
weidenfeller,04-24,2013-04-24 20:59:00,134,8
weidenfeller,04-24,2013-04-24 21:00:00,135,13
weidenfeller,04-24,2013-04-24 21:01:00,136,8
weidenfeller,04-24,2013-04-24 21:02:00,137,10
weidenfeller,04-24,2013-04-24 21:03:00,138,6
weidenfeller,04-24,2013-04-24 21:04:00,139,12
weidenfeller,04-24,2013-04-24 21:05:00,140,11
weidenfeller,04-24,2013-04-24 21:06:00,141,12
weidenfeller,04-24,2013-04-24 21:07:00,142,7
weidenfeller,04-24,2013-04-24 21:08:00,143,8
weidenfeller,04-24,2013-04-24 21:09:00,144,19
weidenfeller,04-24,2013-04-24 21:10:00,145,9
weidenfeller,04-24,2013-04-24 21:11:00,146,12
weidenfeller,04-24,2013-04-24 21:12:00,147,2
weidenfeller,04-24,2013-04-24 21:13:00,148,5
weidenfeller,04-24,2013-04-24 21:14:00,149,10
weidenfeller,04-24,2013-04-24 21:15:00,150,10
benzema,04-30,2013-04-30 18:45:00,0,53
benzema,04-30,2013-04-30 18:46:00,1,49
benzema,04-30,2013-04-30 18:47:00,2,52
benzema,04-30,2013-04-30 18:48:00,3,38
benzema,04-30,2013-04-30 18:49:00,4,640
benzema,04-30,2013-04-30 18:50:00,5,547
benzema,04-30,2013-04-30 18:51:00,6,234
benzema,04-30,2013-04-30 18:52:00,7,155
benzema,04-30,2013-04-30 18:53:00,8,113
benzema,04-30,2013-04-30 18:54:00,9,98
benzema,04-30,2013-04-30 18:55:00,10,91
benzema,04-30,2013-04-30 18:56:00,11,166
benzema,04-30,2013-04-30 18:57:00,12,113
benzema,04-30,2013-04-30 18:58:00,13,69
benzema,04-30,2013-04-30 18:59:00,14,66
benzema,04-30,2013-04-30 19:00:00,15,61
benzema,04-30,2013-04-30 19:01:00,16,50
benzema,04-30,2013-04-30 19:02:00,17,251
benzema,04-30,2013-04-30 19:03:00,18,129
benzema,04-30,2013-04-30 19:04:00,19,83
benzema,04-30,2013-04-30 19:05:00,20,86
benzema,04-30,2013-04-30 19:06:00,21,77
benzema,04-30,2013-04-30 19:07:00,22,75
benzema,04-30,2013-04-30 19:08:00,23,83
benzema,04-30,2013-04-30 19:09:00,24,65
benzema,04-30,2013-04-30 19:10:00,25,95
benzema,04-30,2013-04-30 19:11:00,26,131
benzema,04-30,2013-04-30 19:12:00,27,399
benzema,04-30,2013-04-30 19:13:00,28,239
benzema,04-30,2013-04-30 19:14:00,29,165
benzema,04-30,2013-04-30 19:15:00,30,150
benzema,04-30,2013-04-30 19:16:00,31,127
benzema,04-30,2013-04-30 19:17:00,32,113
benzema,04-30,2013-04-30 19:18:00,33,121
benzema,04-30,2013-04-30 19:19:00,34,104
benzema,04-30,2013-04-30 19:20:00,35,115
benzema,04-30,2013-04-30 19:21:00,36,108
benzema,04-30,2013-04-30 19:22:00,37,159
benzema,04-30,2013-04-30 19:23:00,38,345
benzema,04-30,2013-04-30 19:24:00,39,200
benzema,04-30,2013-04-30 19:25:00,40,162
benzema,04-30,2013-04-30 19:26:00,41,173
benzema,04-30,2013-04-30 19:27:00,42,444
benzema,04-30,2013-04-30 19:28:00,43,314
benzema,04-30,2013-04-30 19:29:00,44,334
benzema,04-30,2013-04-30 19:30:00,45,253
benzema,04-30,2013-04-30 19:31:00,46,173
benzema,04-30,2013-04-30 19:32:00,47,257
benzema,04-30,2013-04-30 19:33:00,48,433
benzema,04-30,2013-04-30 19:34:00,49,483
benzema,04-30,2013-04-30 19:35:00,50,500
benzema,04-30,2013-04-30 19:36:00,51,432
benzema,04-30,2013-04-30 19:37:00,52,425
benzema,04-30,2013-04-30 19:38:00,53,444
benzema,04-30,2013-04-30 19:39:00,54,394
benzema,04-30,2013-04-30 19:40:00,55,335
benzema,04-30,2013-04-30 19:41:00,56,321
benzema,04-30,2013-04-30 19:42:00,57,308
benzema,04-30,2013-04-30 19:43:00,58,311
benzema,04-30,2013-04-30 19:44:00,59,311
benzema,04-30,2013-04-30 19:45:00,60,289
benzema,04-30,2013-04-30 19:46:00,61,328
benzema,04-30,2013-04-30 19:47:00,62,324
benzema,04-30,2013-04-30 19:48:00,63,303
benzema,04-30,2013-04-30 19:49:00,64,232
benzema,04-30,2013-04-30 19:50:00,65,1131
benzema,04-30,2013-04-30 19:51:00,66,1030
benzema,04-30,2013-04-30 19:52:00,67,423
benzema,04-30,2013-04-30 19:53:00,68,277
benzema,04-30,2013-04-30 19:54:00,69,244
benzema,04-30,2013-04-30 19:55:00,70,251
benzema,04-30,2013-04-30 19:56:00,71,1024
benzema,04-30,2013-04-30 19:57:00,72,1517
benzema,04-30,2013-04-30 19:58:00,73,2133
benzema,04-30,2013-04-30 19:59:00,74,3450
benzema,04-30,2013-04-30 20:00:00,75,4771
benzema,04-30,2013-04-30 20:01:00,76,1962
benzema,04-30,2013-04-30 20:02:00,77,1056
benzema,04-30,2013-04-30 20:03:00,78,635
benzema,04-30,2013-04-30 20:04:00,79,440
benzema,04-30,2013-04-30 20:05:00,80,439
benzema,04-30,2013-04-30 20:06:00,81,477
benzema,04-30,2013-04-30 20:07:00,82,469
benzema,04-30,2013-04-30 20:08:00,83,425
benzema,04-30,2013-04-30 20:09:00,84,690
benzema,04-30,2013-04-30 20:10:00,85,801
benzema,04-30,2013-04-30 20:11:00,86,502
benzema,04-30,2013-04-30 20:12:00,87,340
benzema,04-30,2013-04-30 20:13:00,88,289
benzema,04-30,2013-04-30 20:14:00,89,240
benzema,04-30,2013-04-30 20:15:00,90,266
benzema,04-30,2013-04-30 20:16:00,91,380
benzema,04-30,2013-04-30 20:17:00,92,326
benzema,04-30,2013-04-30 20:18:00,93,248
benzema,04-30,2013-04-30 20:19:00,94,253
benzema,04-30,2013-04-30 20:20:00,95,297
benzema,04-30,2013-04-30 20:21:00,96,220
benzema,04-30,2013-04-30 20:22:00,97,219
